descriptor,PLS1_weight,PLS2_weight,PLS3_weight,PLS4_weight,PLS5_weight,PLS6_weight,PLS7_weight,PLS8_weight,PLS9_weight,PLS10_weight,PLS11_weight,PLS12_weight,PLS13_weight,PLS14_weight,PLS15_weight,PLS16_weight,PLS17_weight,PLS18_weight,PLS19_weight,PLS20_weight
ETA_AlphaP,0.011506533931085545,-0.01096092336014369,-0.004825350235523275,0.07191466409020555,0.034678116837593344,-0.055784733043420236,-0.007971875692399148,-0.03928689634436198,-0.04123374689425385,0.03283845642200407,-0.09102095895798552,0.05812631972503378,0.04248190847368805,0.11367507836583554,-0.054515074134755745,0.03218527027583362,-0.07135109885868651,-0.037723399740715466,-0.025496166516356503,0.029980539800252684
ETA_dAlpha_A,-0.0248863925092528,0.004477269689028534,-0.004558668593647984,-0.0020791801161050764,0.05122069147855797,-0.0765566597023584,-0.041911933102687746,-0.002989108655866556,-0.03994706856757479,0.04842294785936961,-0.08567233692799263,0.0667688212671279,0.08840422326667663,0.00027166279947854835,-0.05954207831701193,0.05275456085857266,-0.04256720910213869,-0.04995133885754727,-0.00851602657565927,-0.0697698126497994
ETA_dAlpha_B,-0.029348920121724537,0.01694150440794317,0.0037173306955098798,-0.09551540429540854,-0.016141383829064066,0.0293107864688649,-0.013554216825099353,0.04981687538888735,0.03119816198946864,-0.015331050308971184,0.07030511515206171,-0.03798885729110107,-0.0050752158751675765,-0.14894234067199474,0.03739247277894762,-0.011993039120479313,0.06919910409136866,0.020862988407704116,0.028562341662532277,-0.07929215381704433
ETA_Epsilon_1,-0.06063766386887185,-0.012678607868856905,0.04324063483390923,-0.035649712598062835,-0.0900567889969829,-0.03436974307199138,-0.026170032944514022,0.04731565465353601,0.016615713922950595,-0.026908984173916392,-0.02361726014408293,0.05773758935787811,-0.024236195940677885,-0.015167685919283058,-0.006417459210905858,0.04029975731386415,-0.0332157221351005,0.004803966829320154,0.0028324297488481467,-0.020045681118352924
ETA_Epsilon_2,-0.05909094615286024,0.008670213208337918,0.05755491154699435,-0.03006130203925335,-0.0832604616859885,-0.010411546937563252,-0.0788647009515633,0.04940330561577754,-0.01843962307431188,-0.011091677735871911,0.030210865729322245,0.0590754355973959,-0.04814448148352706,-0.03326720361086843,0.008233188644499383,0.045073938049253214,-0.03914418666888974,0.00780325204648327,-0.011555141072677213,-0.0228992944449591
ETA_Epsilon_3,0.036532487792105516,-0.009759422415311582,-0.04105599406406293,0.05502357379295284,-0.01574116976243986,-0.006485491445858138,0.09887843106461074,0.06260745260095225,0.0753892601193156,-0.09268265489891656,-0.06863330169605537,0.010590069499118955,0.007498752613628321,-0.023054121831552976,0.07683060695407512,0.06086476852331382,-0.031511809751768004,-0.01913788675934474,0.043868914363739304,-0.04431955842456825
ETA_Epsilon_4,-0.07697280897762969,0.02568401726917171,0.0448944931987862,-0.0075342816297861055,-0.0838133873323699,-0.02724474074198311,-0.0762813421482169,0.04197215358031903,-0.010833029028771247,-0.02122241701727954,-0.0038946221999986512,0.06703353755527171,-0.0393572154966831,-0.020539020059191167,0.02027554535427038,0.04349057331756677,-0.05726486624566237,0.018993975519342333,-0.009640980424282857,-0.029970952786415563
ETA_Epsilon_5,-0.05780447637753867,0.027799239292840804,0.01735569650558233,0.006015774259633079,-0.1128837765087372,-0.005933001075269241,-0.079134564348119,0.07172674936156775,-0.04245885333527905,0.0007794593561205746,0.03814758021144713,0.06991786324314843,-0.06414883788690498,-0.0431268805654047,-0.010377960351224173,0.03945276371253722,-0.025129090554882737,0.0015909414227298028,0.021253343442374166,-0.015695059793948946
ETA_dEpsilon_A,-0.062148438708560565,-0.012122731083485128,0.045069911508842514,-0.03821781016910131,-0.08879221592643541,-0.033862545565493174,-0.03098500938076038,0.04393015230088685,0.012749825684439046,-0.022122620096648338,-0.020053182131339227,0.056902096370743005,-0.024482763812281007,-0.01393512868791157,-0.010235071253096648,0.03703943984894457,-0.03145797325352921,0.005733715309415258,0.0006232790604772673,-0.01771238823111127
ETA_dEpsilon_B,-0.025512075641181107,-0.05587146100696016,0.03028442962508213,-0.06062565332506565,-0.07478909564101732,-0.034283610381681956,0.0410729700304776,0.04178655794660537,0.0456079102532945,-0.026971251585459016,-0.041485885696240336,0.031865328533030625,0.00019823567121387412,-0.004832025115140858,-0.03708513916035461,0.026232296207944143,0.004295923838486699,-0.013585677547541985,0.017215442951150076,-0.002942635014142108
ETA_dEpsilon_C,0.07855772126663436,-0.026017291482481976,-0.04739986627112356,0.01180541612247878,0.08109728833612656,0.026241537291635943,0.08285415750099528,-0.03624073816492183,0.01668460522542612,0.013438957599166093,-0.0016754606762829493,-0.06502711957914675,0.03925812891193318,0.018348967101868733,-0.013760978487948954,-0.03787254519217655,0.0537291536205934,-0.020179824414412906,0.012972275015367735,0.02588420628443802
ETA_dEpsilon_D,-0.014560614113146943,-0.0417999821849002,0.10276199984873073,-0.08796482388158348,0.05097167189929835,-0.012229345722233283,-0.01490658484412807,-0.04103646710488637,0.0509875642537781,-0.029193361734703403,-0.012083262011629459,-0.013012238103301382,0.026937402863488422,0.01585314400512333,0.043928148111602436,0.02168223173787363,-0.03956122129884488,0.01564678851755548,-0.07686951720950856,-0.02086895179601562
ETA_Psi_1,0.04796016659538492,-0.012199484286540649,-0.0413806585600955,0.055878188684877476,0.07756842456175854,-0.015978535687719602,0.056924273210689526,-0.04598216072255036,-0.008609956324063299,0.022443899840142226,-0.06057096767435658,-0.016452732027430046,0.05845383644345938,0.0646179089490466,-0.037313836708912425,-0.01738253376521473,0.004522509389892359,-0.028099876985834275,0.004823343466732829,0.0413717391174823
ETA_dPsi_A,-0.048421217156248135,0.012529329026744522,0.0409899755275536,-0.05695447610893542,-0.07674560303377223,0.015124298283565252,-0.05736800600932991,0.046617472412960125,0.007613939837597813,-0.021044888220434637,0.05887498808095835,0.017316647115377594,-0.056552014001823046,-0.0655096672972633,0.03747361303742151,0.01673700949587602,-0.005373750577564931,0.02676014265243131,-0.004627049923587354,-0.043745917813173864
ETA_dPsi_B,-0.01124719592079469,0.010927914846854967,-0.020218785687031626,-0.03356368469786329,0.04133412144283722,-0.034500550300030124,-0.009421868630746752,0.01811817502986973,-0.03892087528749243,0.056017281333184635,-0.07225559591337191,0.030641686054327117,0.07979146469144378,-0.02542191412149222,0.0012011419569524552,-0.02676282520573791,-0.03171534319223216,-0.05450473635494251,0.00807788825343494,-0.08470910773278542
ETA_Shape_P,-0.062448168755261435,0.002516992013313604,0.05784907577616237,-0.017772364305248377,0.030398302906210338,0.04695022996450855,-0.03379730307817329,0.03870513600119137,0.0221936180631394,0.09522956772110629,0.0569990182739655,0.0686856375323638,0.028758642878944047,0.011697113577227964,-0.059952992863739764,0.019812138777307593,-0.047822294223841495,0.0038741832173951308,0.016358873620373273,0.039563087016111255
ETA_Shape_Y,-0.014225359294875728,-0.03974001653136445,0.04662746134429396,-0.028825241873797015,-0.0566023528442639,0.055474406272068386,0.06854171218119152,0.02646872430929736,0.1203578023321348,0.008658752042873013,-0.01346809839786137,0.023420565910362103,0.02743858353455141,-0.0653059419343277,0.03769868323359235,0.08819525996837851,-0.06088995187989695,0.03692738586135461,0.06582166860935328,-0.015311466809185811
ETA_Shape_X,-0.021668084241549722,0.028669273926247758,0.0004776057501403104,0.04368485324018858,0.05109406909446632,0.02616645159419615,-0.040373529566020576,0.12872076151787526,-0.002300595800075409,-0.013932352114727311,0.04655189209093963,0.04242595469733161,-0.0021513859518864017,-0.0007063476632643742,-0.04916367550114553,-0.015910534420096274,0.006342305749010377,-0.05415492733267314,-0.03889952963496794,0.024742546676318516
ETA_Beta,0.06727154200242313,0.05146568252876116,-0.021448767758760402,-0.03982863172963523,-0.0692977757166673,-0.04472336174052793,0.027470048116918548,-0.002538745723813692,0.02700967449370935,-0.007185566479145648,-0.005656053337130299,0.00590150674978339,-0.003234742449575636,0.002041163583852545,-0.01568567125939696,-0.030548423319178133,0.0047748422704890926,0.01332312451250247,-0.004042035221824209,-0.0037500311833211348
ETA_BetaP,-0.030668731564218166,-0.03437682067455557,-0.00707895934018739,-0.05772107839172033,-0.07567286427672278,-0.06747547940297713,0.07277531820371932,-0.013459043634761404,0.052911267217862414,-0.016074663102900986,-0.02047197860248202,0.024532382026226405,0.007980587642391677,0.008109521137558558,-0.022400947240046883,-0.008846114607143045,0.011025900294271687,-0.025744556565487377,0.033596468918270284,0.0011463057009652527
ETA_Beta_s,0.0679897849959016,0.07479144452311134,-0.004862921027669165,-0.01709726686468035,-0.03121404926423375,-0.01573142898934248,0.0061146921417091354,-0.004086170285876835,0.0020925686351212576,0.0007907186036627054,-0.0092761044666869,-0.0017912612908726905,-0.01397680862116076,-0.014850927651409274,0.004648284727956196,-0.01206563908904574,0.0007515858437122187,0.008096648190004205,-0.0018364151963086884,-0.014562131939591026
ETA_BetaP_s,-0.04293509017515832,0.07089563917177362,-0.0628758856400636,-0.014834528834256493,-0.06958044204306772,-0.04030925697844984,-0.0012782720862197761,-0.03285422633191723,0.041045822206131725,-0.012970664126076475,-0.06029290686147978,0.026173239057065895,-0.05516672266871538,-0.050153086826524945,0.06719117050351606,0.043473896427395214,-0.05750782212789936,-0.005922038536143781,0.033939389950177444,-0.06005970992981731
ETA_Beta_ns,0.05212310624315655,0.01774006869824713,-0.03296131311398766,-0.053365926314878895,-0.09142595443264874,-0.06329391885390319,0.04232469686705748,-0.0004894553344803787,0.04542490024497185,-0.013394257874026698,-0.0009227467213280328,0.012110470763636255,0.007900379013706311,0.018020231229264504,-0.032078977256341075,-0.041949947347761786,0.007659401279653737,0.015540872594185977,-0.005317434487318571,0.007563844726177762
ETA_BetaP_ns,-0.025087742036950387,-0.046854095245789776,0.002545526030647034,-0.05760077063997822,-0.06762398966378792,-0.06371936950035838,0.07576832062145608,-0.008804132201108752,0.048480804273520875,-0.014649166776020527,-0.011767551037891344,0.021354541707718975,0.0169700398305656,0.016314327697545178,-0.03383675014908809,-0.016027474713321967,0.0205016829261939,-0.02580174545872037,0.02954513062994393,0.01064557738477791
ETA_dBeta,-0.01558635014990884,-0.06136700564986763,-0.03153216605180586,-0.04104036980896187,-0.06822250873992065,-0.05361018880675138,0.040630289515762745,0.003888519956113929,0.048458135577762525,-0.01581662403264116,0.009037788407054473,0.015468911799088129,0.023993385165096484,0.03624375640506074,-0.04087026339417798,-0.033752617160665126,0.007738059154594175,0.008567557389175057,-0.003945133853893956,0.024252862227800407
ETA_dBetaP,-0.018597989473689243,-0.05886259499884211,0.012624532189304453,-0.056074372024340464,-0.05750283823567813,-0.05821310320390429,0.07708345143766225,-0.003684784244491341,0.042634233726154984,-0.012793072511392445,-0.002309027433333409,0.01748930498082776,0.026031757628651803,0.02455903516079759,-0.04506655601661149,-0.023201363136358375,0.02999016504889627,-0.025237912500133894,0.024561515965394545,0.020399391551040577
ETA_Beta_ns_d,0.05970278221597532,-0.052024426493044014,0.004395845230541855,-0.11310862434259929,0.002366988168218524,-0.04635780755551188,-0.044976584180418215,-0.03532679943597358,-0.0009489311894801236,0.018101298699160204,-0.015254396052281596,0.018946429884200918,-0.06488115128503698,-0.018517262900657926,-0.07319946531676805,0.12374212734844615,0.023627204922977745,-0.0772374943085331,0.011391956230302244,0.025261166228718317
ETA_BetaP_ns_d,0.01511318846745559,-0.07278906423873023,0.03101498149324719,-0.1177011783371388,0.026652763537000097,-0.042950016023248425,-0.024224930384676692,-0.03198235104956451,-0.004655553605185512,0.021461861021548893,-0.012815974894001903,0.03977104203630147,-0.03858156607886709,-0.029883527824047178,-0.07463031629296665,0.12987650950648658,0.04004114871352487,-0.1109969191823654,0.03880858089428101,0.04804559391742858
ETA_Eta,0.06025391830226587,0.06919213426465182,0.039705425447595574,5.18070579063536e-05,0.03197906036207393,0.011036908565526915,0.012683109614926158,0.0066877913881289676,-0.011800716268231351,0.013128386675461875,-0.007608189966671598,-0.01295467802592153,-0.004853058548952281,-0.00806448139329327,-0.0049566681420477945,-0.003018803976268907,0.005034408252023583,-0.0010594082275089168,-0.0012323029026109287,-0.01970844866937622
ETA_EtaP,0.050370883570187326,0.04911472939956444,0.008247953072664434,0.055875922949533995,0.06758125356697385,0.052683238754692656,-0.0342395492982223,0.027338330558980935,-0.01638480739825235,0.022300337565013793,0.005920354038972898,-0.011275956149903586,-0.014281856203082558,0.0021753541760167632,0.003662841984779179,0.006446880802602502,-0.01516682142979119,0.017370014604361734,-0.014527514252131613,-0.019229938779036927
ETA_Eta_R,0.06218312498568116,0.07104003804871792,0.029803387289521494,-0.027108097196518494,-0.0038233387612724833,-0.011124838476819707,0.014396288132254187,0.004210556160622268,0.007566319601064304,0.012125986332253192,-0.006377980425824976,-0.01073466629854191,-0.004436834105471343,-0.001855566931241451,-0.004708883839094433,-0.018066211239810642,0.003396558492681635,0.011325388056087942,-0.00487355395233741,-0.014775818392096202
ETA_Eta_F,0.05456748135199732,0.06190763666632719,0.013017240660680763,-0.05572103121746617,-0.046650467899288645,-0.03623260250145066,0.014169862048778204,0.0005307489266750786,0.029853002783909816,0.008968221972080281,-0.0038641551776620268,-0.0063223449309484986,-0.003221426948416729,0.005974848928456228,-0.0036542924811256055,-0.033430681937440976,0.0008655156543386932,0.024538588526920112,-0.008511171706304381,-0.006425181484664384
ETA_EtaP_F,0.011793156626586108,0.0074654234453898185,-0.0024233817772380717,-0.08119299475874715,-0.1038626983939806,-0.047241387296868484,0.017216455974200174,0.005291912363187982,0.058410782854195854,0.008515684348787017,0.018033287489576284,0.005685351349430088,-0.017048574012346746,0.017080947712754303,-0.002182845220467198,-0.04143444239976247,0.005810601133165443,0.01895881043161954,0.016631452973087078,0.01417295230052955
ETA_Eta_L,0.0729600201050237,0.06333584429796411,0.0149966083643668,0.02082828689350137,0.0287702834579577,0.018412392196793692,-0.0036445960721473805,0.005491455516739524,-0.034038342665095034,0.002811018592258762,-0.00958751058783545,-0.016806353364561377,-0.009409491686258653,-0.019242124035428215,0.0008608674154607412,0.0011872456903279994,0.010310578204354583,-0.004844199871561696,-0.008936366890749907,-0.006947406293189854
ETA_EtaP_L,0.03349586549203937,0.030111650949003838,-0.0022537434147845894,0.07493122954151707,0.08491698670351361,0.05119395897158161,-0.04189502050650831,0.014676379632131548,-0.0518359266717366,-0.0006823421597504956,-0.009675042345306329,-0.016563817261694005,-0.0013476519150774154,-0.0184881697726135,0.011205419035032204,0.02372558450675974,-0.004504319117941313,-0.0007773325694105919,-0.020000612632085784,0.006543477655310487
ETA_Eta_R_L,0.07862568404348362,0.06559694371437773,-0.000923694344150668,-0.013715179911404028,-0.02452016317752324,-0.010615734008095531,0.010537773238033985,9.601155681783186e-05,-0.008548143193519105,-0.0028850538813340308,-0.0005744881607020302,-0.007826083036898366,-0.00638686963900906,-0.009371027245310592,-0.004122469766902787,-0.018394561073944667,0.011223463750685374,0.010578029997414506,-0.008124128278181377,-0.007807334525230635
ETA_Eta_F_L,0.05540387817821268,0.04290777677531032,-0.02196722403947047,-0.05478146243701653,-0.08655502443995532,-0.045482025435285345,0.02547373835787116,-0.0071960627076737005,0.029077848935329182,-0.00941227091225269,0.011769535825745383,0.0073182393157459865,0.00018252365365102515,0.007576812825768471,-0.009206058655911833,-0.03750846684051243,0.008048795521639127,0.027165041615881305,-0.0038454060530648186,-0.0059012156918094045
ETA_EtaP_F_L,-0.02774921417981793,-0.029012320333722363,-0.007324059080538688,-0.07258400253019032,-0.08627435914934675,-0.0571858650811554,0.05052383350912768,-0.022252458759644253,0.044187169469381254,-0.01137334855902888,0.006034694925798938,0.013151856808942389,0.0020900638337520354,0.016730547506700052,-0.004989263701468251,-0.023465113125809997,0.01078319631293771,0.0007885389178386211,0.02298729479334927,-0.00768923589632232
ETA_Eta_B,0.00989392839399943,0.049271666280380495,0.08977231395265303,-0.021935022755390332,-0.007269417615858803,0.03689453152447753,-0.02130716675086169,0.05980004214045676,0.04151738095330673,0.06256071159267863,0.03014332432548624,0.018096021237922106,0.0028813108956629537,0.009273435614375384,-0.05739369072560286,-0.004687057457502697,-0.001138226200092619,-0.03509312113451101,0.021317260124317772,0.017564123188545985
ETA_EtaP_B,-0.0365893633097963,-0.001344125943965327,0.07710747258884999,-0.01780513581709623,0.005143534743893868,0.052680994813272396,-0.07626778767192081,0.06728919246857883,0.0634491338852772,0.10173415418619397,0.03379490050372121,0.028052877870415212,-0.010261108790563753,0.01568321807932685,-0.05319622150598224,-0.006649551219760921,-0.05274657081773382,0.0023576575532573553,-0.025383746778622575,0.010158106616593878
ETA_Eta_B_RC,0.041983055767533854,0.05712735170063869,0.054084588897257604,-0.013314853051062147,-0.01970293908027338,0.02330068114567495,-0.008160046278700603,0.07033680045894342,0.06227023663630449,0.04134441265085577,0.002965945151309807,0.011758285768853356,-0.015310187143825675,0.0026895305574871613,-0.038283595391017285,0.016014864518780782,-0.00876027814218388,-0.030913721256907906,0.016958226034765492,-0.008339233092703754
ETA_EtaP_B_RC,-0.036725534935168364,-0.013607293832937904,0.06608592172212606,-0.0003208082143613746,0.008579083840847835,0.04961550593991522,-0.03181282882004158,0.10240269033194256,0.10286243554163702,0.07179182456948897,-0.008270772516412958,0.019940956841911685,-0.02747403859229784,0.013935245559669072,-0.024671366282214995,0.03421990106128278,-0.07058976791524503,0.00037823502625562223,-0.027094144277824198,-0.031123305035494105
FMF,-0.004049177981660931,-0.027160915839396827,-0.026718819014198193,0.003395991434502815,-0.08736575527109669,-0.035665029689015845,0.09027850093609537,0.03265073833032734,0.004745131431696537,-0.09678538120966078,-0.08359139847151612,0.03034805700083892,-0.013159559657950048,-0.0032833744579139124,0.031772666274992124,0.04523085773508199,-0.025528120071411115,-0.03320168160624222,0.005316643703687094,-0.054363915393078145
fragC,0.04873768004156172,0.06513603115873781,0.046155957445758775,-0.03187470392272404,0.04962974415884899,-0.013039932352689066,0.0394008065966314,-0.015728350200645263,-0.013492115923284762,0.016045948381398355,-0.023803058333083455,-0.027462395120877437,0.01063205519139379,-0.022621612085328903,-0.008218747147780918,-0.009875336136658443,0.007903079732297124,0.0012420316504941872,-0.016789596343567297,-0.024577097280421838
nHBAcc,-0.056812229619324556,0.13031574934872084,0.012061342874193278,-0.015918384367275527,0.00467159554587604,-0.05421087283901072,-0.018111660388689593,-0.036179444982348145,0.021520591353270106,0.0245651113890578,-0.05354596197899923,-0.04687447061944542,-0.024480493685947013,0.05215851655650152,0.04899359900616872,-0.06726908420005505,-0.03403289383466722,0.025226130084346588,-0.026359534897975767,-0.011636113572592104
nHBAcc2,-0.010786902065203146,0.08505111864059069,0.05167989580166689,-0.04518741273181685,-0.048389431810330515,-0.004665920632456378,-0.019915670008280994,-0.0001964275494712435,-0.014925978374537189,-0.011200411340756597,-0.0035679250463099463,0.017723551168989066,-0.01597610101764753,-0.02462027801445254,0.020572232431248293,-0.0003713298382947051,-0.005518580103274806,-0.005127627868406164,3.05869397473324e-05,-0.04038052823793073
nHBAcc3,0.004555659881632941,0.06665601761286474,0.04543787420705799,-0.05304246980630909,-0.05863066705918671,-0.006546926629884673,-0.03932150605862185,0.01149954073859317,-0.009651499700529623,-0.006974647216906558,0.00015780113452484106,0.014857477130809364,-0.03404516442244114,-0.03590278965244588,0.00208380365953193,0.01772937973609847,0.002233357704722664,-0.017364761230725643,0.028853914460098343,-0.03908083858327972
nHBAcc_Lipinski,-0.020502325199512006,0.10554879492736478,0.023745846571437162,-0.046817419172869135,-0.03556139748166475,-0.007611317870901289,0.015947914727242708,-0.030174458044238052,8.989611818428553e-05,-0.02634263891847425,0.00901678201623721,0.018729924336200365,-0.0034712017215722873,-0.007745114252171742,0.036869194889301134,0.004266200103752444,-0.02452058843784476,-0.018175450214861732,0.01589466230933204,-0.0020648799709677835
nHBDon,0.023068403676121486,0.016039020566742765,0.1182991061303751,-0.06398461880943654,0.04620838959645515,-0.007985322886495028,0.040679924397867766,-0.017996266225719485,0.011878038895017644,-0.04414328263387935,0.00029782806750158205,-0.006627010986077552,0.04790627603789089,0.005477688156604925,0.021524994631204178,-0.0014651787069569426,-0.018166865560048526,-0.009424741618911395,-0.035063306517559206,0.0016738782675104111
nHBDon_Lipinski,0.01702479006377696,0.024545130001215443,0.11891763884705711,-0.055901762744502675,0.04353028266105701,-0.0061866268354797424,0.045765193487808005,-0.021375036904067717,0.011287818072035374,-0.037585201457948726,-0.00017463306151389556,-0.007938018659457324,0.0372159003245352,0.01118484944545622,0.013529651431214372,0.003646947835013806,-0.013460158677699572,-0.0021104092119642467,-0.027044473762676373,-0.0065637613200579
HybRatio,0.021701764672630748,0.049537958526787364,-0.009953578981289797,0.06601848293565984,0.08098291475653674,0.04644954276215522,-0.04874250815210998,0.0023657242262311636,-0.042517816853432436,0.01925375094824908,0.018653681089799954,-0.009524575831462458,-0.030042870531326885,-0.025700883002822535,0.020827579490011072,0.006458741213801443,0.006856510982940693,-0.002698075438884029,-0.010955414458622349,-0.0067272364394647685
Kier1,0.06536882080463705,0.0687242594717272,0.022932589243842637,-0.022109205220430278,-0.017041367265136595,-0.004007121565282786,0.00647017815037086,-0.0022419968072590873,-0.020577312617575515,0.01189992103680684,0.012467266258806375,-0.010440818233802752,-0.005542398138430908,-0.002793658173020266,-0.0188530688430839,-0.02671892468584645,0.01835154798604133,0.010000659188943078,-0.011521774142310197,-0.0010999789000950186
Kier2,0.06015386762061871,0.0652754972714293,0.023146144298266016,-0.02685323496150514,-0.011485957742737796,-0.011114778808129132,0.013260390352981755,-0.025863132736422417,-0.04846965442079538,0.012510613337060463,0.0049887937092259445,-0.0311122885563387,-0.011399132173054159,0.0047874533184637845,-0.01238394569504449,-0.04219792161563457,0.021586993357599223,0.02838775209860509,-0.03203025229134285,-0.006869613208598249
Kier3,0.0434646292475569,0.06150115902860884,0.05303831910330287,-0.02391897426495516,-0.008192387565608326,-0.005664102139479532,0.02200627017102046,-0.028629829725755836,-0.05624795965389565,0.01934176479689073,0.002471061125851757,-0.03914698264928006,-0.007816616028674905,0.0062679857104283535,-0.02774477903858227,-0.036702460176572166,0.03157220474563205,0.010596112718930871,-0.021156497936441504,-0.0015137635461461773
nAtomLC,0.008254431811623641,0.06416407502646476,0.07478581554787003,-0.005025650023312894,0.011412751708922104,0.0074476077918637935,0.01507983161548407,-0.007903024214031766,-0.05712632737363521,0.008867299341623537,0.04707914593455446,-0.006460461788790917,0.018707941821526092,0.008518813338121737,-0.008018171982021188,-0.052723188175095144,0.019119798499320974,0.023380518790376274,-0.046594320171846546,-0.006159546181785196
nAtomP,-0.0045265660906693254,-0.003678311917980679,-0.030421866936115007,-0.056056547926302464,-0.07731977426493887,-0.016088851114734824,0.06042356725132635,0.012010406010721479,0.09496747792327458,0.04737295768448332,-0.054142999867413846,-0.04773538944217749,0.019129851072990728,0.02180713056372401,-0.02251033150457394,0.03152309551020752,0.04772581316715211,0.05774332667973468,-0.020082566851717602,0.11173246426217705
nAtomLAC,0.04513724319992265,0.012197049992546762,0.017583159890113748,0.02587537497756519,0.0008846514479634029,0.03277226295130159,-0.00754270042625189,0.021620711719313793,-0.10626558035014336,-0.0024507726335922424,0.07154531489939249,-0.01957918086638024,0.033104251703838565,-0.0025423244917780544,-0.003986295621787871,-0.05804235707601038,0.06479400709336718,0.026306387365569155,-0.09690393399911996,0.001139658748285341
MLogP,0.11589526024482184,0.008809013958747905,-0.043743199988212945,-0.007349767242454267,0.021959750969058833,0.020866372685716676,0.036299044410379754,0.010005930805420766,0.005795222762761471,0.009257907137328889,0.015084869610270593,-0.04442420271424024,0.013135481640238336,-0.018891531580649764,-0.011694101223877613,-0.035041736988625345,0.046360476108711246,0.019031656206673367,-0.0057239763104373785,-0.0011222546895753715
McGowan_Volume,0.07793804493685683,0.06542131586365728,0.006777072176764335,-0.00623927277949689,-0.0024071360040972254,-0.0023940015227330233,0.008665854303035195,-0.011100842943419443,-0.01896907702575305,0.014980137355268415,0.0008708283544994646,-0.015098170476763557,-0.006606536294155418,0.0021255985787509255,-0.01601869185098233,-0.02116013770091177,0.01280042206671672,0.004594213114038979,-0.015643553305086277,-0.0017394488841948163
MDEC-11,-0.006428369728913712,0.038390960156044665,0.044765490441660484,-0.0015630902254564235,0.036244602007052554,0.051662656757182054,-0.005196298904373325,-0.05950469993483851,0.091102733512207,0.13886042686332836,0.05792246308444936,-0.04868575616792837,-0.07448390097126942,0.07668440650845065,-0.02673834225960428,-0.034618526254852,0.01790684366119179,-0.017637432325172793,0.056788882481779275,-0.027684963994624022
MDEC-12,0.016145494546794516,0.03116511662163568,-0.0014932459213084404,0.029061568081783486,0.030166272792202787,0.10801123121569121,0.05902260447998166,0.0426499202586419,0.00918230457681721,0.0652360565950993,0.15003580318721899,0.004695260906325277,0.0023437562550467452,-0.02480275858038002,-0.11333711292522801,-0.03430891047861837,0.04636799254474041,-0.01086866451078287,0.034319238440539135,-0.010592556108764339
MDEC-13,-0.008345986488521967,0.03690075167288106,0.03151749585857198,0.02442930571370917,0.004352755926653512,0.10087482194322292,0.034630715616640356,-0.009436741968006184,0.09371401556440358,0.11687890823365403,0.11130383582633337,-0.022470107497699673,-0.03010551854946364,0.0008006310339301375,-0.07337889135808429,-0.010268453978417314,-0.022274362852946775,0.03187813875448023,0.06154050373486621,-0.024726108406996433
MDEC-14,-0.009979543972039881,0.029934356180442063,-0.009281809249422042,0.007896219092512364,0.08221304495894226,0.054424250356421094,0.014625578231555686,0.0907698231606543,0.0037755303605473602,-0.06180222700363006,0.11989186841966544,0.06344300435914789,-0.026586597619718353,0.06699633149396747,-0.00359166311449785,-0.04137237149289537,0.026076794698002566,-0.035797233946511874,-0.003920176797469958,-0.07456119553115309
MDEC-22,0.09198019959977152,-0.0170192554016368,-0.020888777221441612,0.020002891021293524,-0.017402085152741623,-0.0013328495301337168,-0.024899046302357442,-0.02518783083516399,-0.010625782513924148,-0.00811728551668848,0.01210490357474915,0.02986657757143213,0.021545449322916053,0.023927049058682096,0.010714762933553123,-0.021513326743392524,0.0545289598978278,-0.05020776846591309,0.061085376973457964,-0.010775252962130607
MDEC-23,0.11780596807260493,-0.013367000971610693,-0.039139640422487375,-0.0003348635983847453,-0.039310313764844076,0.008417032858423773,0.008434484781809783,0.02472095472670638,0.03090262785783856,-0.019096294575761674,-0.02137292222281271,-0.02059490886263835,0.020788203525001173,0.0007644474717155415,0.03538301114888104,-0.020406771018527593,0.01774590472873072,0.041328756385481856,0.00508425993480702,-0.012800787351403711
MDEC-24,-0.008432226548411975,0.029977119048097658,-0.028849090445654643,-0.003825879952164129,0.13612813802767704,-0.044042157842608995,-0.0822143212985322,0.06060639841772151,0.05124348816051571,-0.014894427862900858,0.024597633808406915,0.006123726123745496,-0.009406832335370109,0.0394617754041318,0.008100832168195654,-0.04410426248317786,0.04174448120368585,-0.04319430936680414,0.011427981264056294,-0.021411824362371077
MDEC-33,0.05504755644872837,-0.0008619124674764896,-0.02476582913981126,-0.02407757353323035,-0.05389767236097423,0.027459209658736466,0.00900910239422372,0.02420218931341597,0.11785805370044218,0.015338949397975447,-0.007472657927303766,-0.002466616430967582,0.000266725025004392,-0.06372309213795091,0.025827037793106394,0.09213646235662797,-0.056035712166942295,0.08773613635740264,0.03202454376674742,0.002995546911956484
MDEC-34,-0.012719896617606415,0.03295755530888403,-0.018261564150710542,0.004905657943373932,0.1308241318669379,-0.0672582833268847,-0.10049218486162044,0.05520183803651906,0.08487785227894196,0.02301635745740523,0.00821275350269185,-0.024348876052928493,-0.02501116736172187,0.03787286761716084,0.0215906846732539,-0.03979884636926189,0.02467119885709155,-0.021600013774170822,0.006151374750705194,-0.03571265517864358
