SMILES,T2_score,SPE_score,flag_T2_ge_empirical_99pct,flag_SPE_ge_empirical_99pct,flag_multivariate_outlier_empirical
CCCn1nc(c2ccc(O)cc2O)c3ccc(O)cc13,8.150222000518994,74.81449575764596,False,False,False
Cc1cc(O)ccc1c2ccc3c(Cl)c(O)ccc3c2,8.147609547077005,45.03484715547838,False,False,False
Oc1ccc(cc1)C2=C(CCOc3cc(F)ccc23)c4ccc(OCCN5CCCC5)cc4,8.147275055600254,74.07087901585568,False,False,False
Cc1ccc(cc1)n2nc(c3ccc(O)cc3O)c4ccc(O)cc24,8.140947247019232,63.289176885159364,False,False,False
Oc1cccc2c(OC(=O)\C=C\c3ccccc3)cccc12,8.138419791586024,78.54209530260498,False,False,False
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCCC5)cc4,8.131622639492583,35.938958273156075,False,False,False
Cc1ccc2nc(O)c(cc2c1)c3nc4ccccn4c3NCc5occc5,8.115141761245834,92.71194596091178,False,False,False
Oc1ccc(cc1)c2ccc3c(O)cccc3c2,8.112508677195638,26.207707451537765,False,False,False
CSC1=C(C(=O)c2cc(O)cc(O)c12)c3ccc(O)cc3,8.110451533460141,105.34816829709408,False,False,False
Oc1ccc(cc1)c2oc3ccc(O)cc3c2,8.108151259217951,36.7216644483915,False,False,False
Oc1ccc(cc1)N2C(=O)c3ccc(Br)cc3C2=O,8.10632559452685,115.35099766721174,False,False,False
Oc1ccc(cc1)[C@@H]2Sc3cc(O)c(Cl)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,8.089331555234617,57.03557499330346,False,False,False
CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,8.085660058507903,37.46395009321425,False,False,False
Oc1ccc2O[C@H]([C@H](Sc2c1)c3ccncc3)c4ccc(OCCN5CCCCC5)cc4,8.084262862643135,45.52133012684138,False,False,False
Cc1cc(ccc1n2c(C)ccc2C)C(=O)O,8.067533605437985,115.89244776306887,False,False,False
Oc1ccc(cc1)c2ccc3cc(O)ccc3c2,8.063767243718802,25.841148836028033,False,False,False
Oc1ccc2nc(oc2c1)c3cccc4c(Br)c(O)ccc34,8.061583064736022,86.96502409855506,False,False,False
C\C(=C/C(=O)O)\c1ccc(Oc2c(sc3cc(O)ccc23)c4ccc(O)cc4)cc1,8.056370899891562,86.73129289134079,False,False,False
CCOC(=O)c1ccc(NC(=O)CSc2nc(C)cc(O)n2)cc1,8.055013558246824,107.06966324184812,False,False,False
CCCCCC12CCC(=O)C=C1c3ccc(O)cc3C2,8.044642304808455,60.700189524393735,False,False,False
CC1CCCN(CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2)C1,8.028899634399382,45.49068112408252,False,False,False
CC(=O)c1ccc(NCC(=O)N2CCN(CC2)c3ccccc3)cc1,8.027415655261883,77.51220075100287,False,False,False
Cc1cc(O)cc2OC(=O)c3c(C)c(O)ccc3c12,8.025657961227173,58.79778050163948,False,False,False
Oc1ccc(cc1)c2noc3cc(O)ccc23,8.017345757411944,33.67137499723175,False,False,False
C[C@@H](COc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1)N5CCCC5,8.016085650608575,46.3256012559977,False,False,False
Oc1ccc(cc1)[C@@H]2Sc3c(Cl)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,8.008210281477927,66.16757443392432,False,False,False
CC[C@@]12C[C@H](O)[C@@](O)(C[C@H]1CCc3cc(O)ccc23)c4ccccc4,8.005459261595032,91.10079083498272,False,False,False
CC1CCN(CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2)CC1,8.004561031404643,47.336315873062986,False,False,False
CC1(N(CCc2cc(O)ccc12)c3ccc(Cl)cc3)c4ccc(OCCN5CCCC5)cc4,7.997477096131751,77.55990763508397,False,False,False
Cc1nnc(Oc2ccccc2F)c3ccccc13,7.992698607295868,92.76724934256131,False,False,False
Oc1ccc2O[C@H]([C@H](Sc2c1)c3cccnc3)c4ccc(OCCN5CCCCC5)cc4,7.992088115121607,46.32832705025483,False,False,False
C\C=C/c1cc(O)cc2nc(oc12)c3ccc(O)cc3,7.989381215973017,70.0908184113314,False,False,False
COc1ccc2c3ccc(O)c(C)c3OC(=O)c2c1C,7.985856836135538,52.567945068889756,False,False,False
Oc1ccc2C(Cc3ccccc3)N(CCc2c1)c4ccccc4,7.9845758158671,31.936811128580295,False,False,False
Oc1cccc(c1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCOCC5)cc4,7.984400443963205,54.611509083112324,False,False,False
Cc1cc(O)cc2C(=O)Oc3c(C)c(O)ccc3c12,7.977633668126414,58.54738019931909,False,False,False
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCCCCCC4)cc3)c5ccc(O)cc15,7.965455099445094,546.9571225272335,False,False,False
Cc1cc(O)c(C)c2OC(=O)c3cc(O)ccc3c12,7.948563282188232,59.2965772673725,False,False,False
CC1(N(CCc2cc(O)ccc12)c3cccc(Cl)c3)c4ccc(OCCN5CCCC5)cc4,7.945281356269802,76.05089907988628,False,False,False
COC(=O)C1=C(N)Oc2cc(O)ccc2C1c3ccc(OCc4ccc(C)cc4)cc3,7.941631378110837,257.8969758145136,False,False,False
CC1CCCCN1CCOc2ccc(Cn3c(c(C)c4cc(O)ccc34)c5ccc(O)cc5)cc2,7.9404851679365045,40.69838889821256,False,False,False
Oc1ccc(cc1)N2C(=O)c3cc(O)cc(Br)c3C2=O,7.939238467855251,169.10838440062827,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCC5)cc4,7.938579727150042,24.193945093798863,False,False,False
Oc1ccc(cc1)c2cc(Cl)c3cc(O)ccc3n2,7.933840229721193,48.682159004178445,False,False,False
C[C@@H]1CCCN1CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,7.932936126391189,24.705617220693714,False,False,False
C[C@H]1CCCN1CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,7.932936126391189,24.705617220693714,False,False,False
Oc1ccc2C3=Nc4ccc(O)cc4OC3Cc2c1,7.912320344116254,130.04059173784756,False,False,False
CN(C)C(=O)\C=C\c1ccc(cc1)N2CCc3cc(O)ccc3C2c4ccccc4,7.9110269096123105,48.69521964026852,False,False,False
COc1cc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)ccc1OCCN5CCCCC5,7.893616107268504,45.3545856202884,False,False,False
CC1=C2c3ccc(O)cc3CC2(Cc4ccc(Cl)cc4)CCC1=O,7.893180284596836,97.17371916292987,False,False,False
CC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCCC4)cc3,7.886634272811064,58.48865012720777,False,False,False
Oc1ccc(cc1)c2oc3cc(O)ccc3n2,7.8850064171148,39.13309394202578,False,False,False
CN(C)CCOc1ccc(Cn2c(c(C)c3cc(O)ccc23)c4ccc(O)cc4)cc1,7.877480298824603,44.470231447928356,False,False,False
Cc1c(O)ccc2c1OC(=O)c3c(C)c(O)ccc23,7.867284869501368,59.69117343422197,False,False,False
CC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,7.860042138899405,62.357575065209645,False,False,False
COc1cc(O)cc2C(=O)C(=C(Br)c12)c3ccc(O)cc3,7.858066824067457,130.84811475414696,False,False,False
COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)NC4CCCCC4)ccc23,7.855811374231418,83.05113610236819,False,False,False
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)Cl,7.839702536696299,80.9744338803281,False,False,False
CCN1CCN(CC1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,7.834035277450501,66.84416982784322,False,False,False
Oc1cccc(c1)c2ccc3ccc(O)cc3c2,7.827971779148582,37.95057281177288,False,False,False
CC1CCN(Cc2c(O)c(Cl)cc3C(=CC(=O)Oc23)C)CC1,7.825078325878651,96.95337792285522,False,False,False
Cc1c(nn(c2ccc(O)cc2)c1c3ccc(\C=C\C(=O)N4CCCCC4)cc3)c5ccc(O)cc5,7.819699819933755,93.17523969487311,False,False,False
CC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,7.818772330713938,114.89196598295604,False,False,False
Oc1ccc2O[C@H]([C@@H](Cc3ccccc3)Sc2c1)c4ccc(OCCN5CCCCC5)cc4,7.80546705221648,34.77317451340823,False,False,False
CC1Oc2c(C)c(O)ccc2c3ccc(O)c(C)c13,7.803985313314948,61.81806619732991,False,False,False
CCSC1=C(C(=O)c2cc(O)cc(O)c12)c3ccc(O)cc3,7.802079751339476,104.66439268404102,False,False,False
COc1cc(O)c(\C=C/C(C)(C)O)c2O[C@@H](CC(=O)c12)c3ccccc3,7.776265419660018,87.04127141395051,False,False,False
Oc1ccc(cc1)C2=C3c4ccc(O)cc4CC3(Cc5ccccc5)CCC2=O,7.77253528594828,81.1324565655014,False,False,False
CC(C)N1CCN(CC1)c2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5,7.77200292168844,104.12347621796772,False,False,False
C[C@H]1[C@@H]([C@@H](Oc2ccc(O)c(F)c12)c3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc5,7.769419428318976,100.08469561787908,False,False,False
COc1ccc2[C@H]([C@H](OCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,7.7603423718442635,64.65085427607096,False,False,False
Oc1ccc2OC(C(Sc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,7.727892223746572,33.43221587081013,False,False,False
Oc1ccc2O[C@@H]([C@@H](Sc2c1)c3ccccc3)c4ccc(OCCN5CCCCC5)cc4,7.727892223746572,33.43221587081013,False,False,False
Oc1cccc(c1)C2=C(c3ccc(OCCN4CCCC4)cc3)c5ccc(F)cc5OCC2,7.718908506584645,70.08006467433847,False,False,False
C[C@H]1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c5ccc(O)cc5)C1,7.7185788738047405,88.11123436726349,False,False,False
C[C@@H]1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c5ccc(O)cc5)C1,7.7185788738047405,88.11123436726349,False,False,False
COc1cc(ccc1O)C2Oc3c(OC)cc(\C=C\CO)cc3C2CO,7.705072243568968,130.60351509241926,False,False,False
Cc1c(c2ccc3OCOc3c2)n(Cc4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc16,7.700852452864831,69.96843235991415,False,False,False
Oc1ccc2cc(ccc2c1)c3ccc(O)c(F)c3,7.694474918236819,66.82726573043603,False,False,False
CCOC(=O)c1cc(O)cc2nc(oc12)c3ccc(O)cc3,7.68403842707637,71.36088072844215,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,7.681183366852388,26.940376331757605,False,False,False
Oc1ccc(cc1)[C@@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4,7.681183366852319,26.940376331757605,False,False,False
Oc1ccc(cc1)[C@@H]2Sc3cc(O)ccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,7.681183366852319,26.940376331757605,False,False,False
Cc1cc(C)c2c(c1)C(=O)Oc3c(C)c(O)ccc23,7.676055841258769,64.10339441210084,False,False,False
CC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,7.665275013688413,67.31220972316407,False,False,False
Oc1ccc(cc1)[C@H]2[C@H](Oc3cc(O)cc(F)c3C2=O)c4ccc(OCCN5CCCCC5)cc4,7.648238657566255,94.9914094259156,False,False,False
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)CC,7.646042970669254,49.29515016272853,False,False,False
Oc1ccc(cc1)C2=C(c3ccccc3)c4cc(O)cc(O)c4C2=O,7.643952779729499,82.04483102177825,False,False,False
Oc1cccc(c1)c2ccc3c(O)cccc3c2,7.636666791334638,36.307319991846555,False,False,False
Cc1ccc(C)c2c3ccc(O)c(C)c3OC(=O)c12,7.620701911881153,64.9089390952812,False,False,False
CCOc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,7.608658536425929,42.84569993799231,False,False,False
Oc1ccc2C(N(CCc2c1)c3ccc(\C=C\C(=O)N4CCOCC4)cc3)c5ccccc5,7.604828353098515,62.57979385875882,False,False,False
CC[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,7.604781418370953,25.698992901280263,False,False,False
CC[C@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,7.604781418370953,25.698992901280263,False,False,False
Oc1ccc(cc1)[C@@H]2Sc3ccccc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,7.602620268356675,31.28162680725496,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(COCCN5CCCCC5)cc4,7.599116201221937,32.9927665061618,False,False,False
COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CCc2cc1O,7.579262100486172,60.50566638587541,False,False,False
Cc1c(c2ccc(O)cc2)n(CCCCCCN3CCCC3)c4ccc(O)cc14,7.57925525823127,80.32221992902319,False,False,False
COc1ccc(cc1)N2Cc3cccc(C(=O)N4CCN(CC4)C(=O)c5occc5)c3C2=O,7.560708431295042,158.32004403410266,False,False,False
Oc1ccc(cc1)c2noc3ccc(O)cc23,7.558007549867301,45.24112285748457,False,False,False
CC(C)C12CCC(=O)C(=C1c3ccc(O)cc3C2)C,7.556862210473074,60.04763561049175,False,False,False
Oc1ccc(cc1)[C@@H]2Sc3cc(Cl)c(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,7.550712945999005,63.5900977301895,False,False,False
Oc1ccc(cc1)c2ccc3c(Cl)c(O)ccc3n2,7.534744288318514,43.445186655221036,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCCN5CCCC5)cc4,7.530242665146184,27.65611103625665,False,False,False
Cc1c(c2ccc(F)cc2)n(Cc3ccc(OCCN4CCCCCC4)cc3)c5ccc(O)cc15,7.529609437911143,85.13377183115136,False,False,False
Oc1ccc2C(CC3CCCCC3)N(CCc2c1)c4ccccc4,7.52791123845694,48.53250126999197,False,False,False
C[C@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,7.524944949819092,25.211543448268777,False,False,False
C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3S[C@@H]2c4ccc(O)cc4)N5CCCC5,7.524944949819092,25.211543448268777,False,False,False
COc1cc2[C@H]3CC[C@@]4(C)[C@@H](CCCC4=O)[C@@H]3CCc2cc1O,7.516015097700171,78.53309652751253,False,False,False
CCC1CN(CCN1C)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,7.5059216705429765,63.40907155797515,False,False,False
CCCCC12CCC(=O)C=C1c3ccc(O)cc3C2,7.505608721286078,59.67038034245806,False,False,False
Oc1ccc2oc(nc2c1)c3ccc(O)c(Cl)c3,7.50273862880871,60.811132155772356,False,False,False
CCCCCCc1cc2C=C(C(=O)Oc2cc1O)c3oc(nn3)c4ccccc4,7.495172431606501,109.82591042522827,False,False,False
COc1ccc2C(=C(CCOc2c1)c3ccc(O)cc3)c4ccc(OCCN5CCCC5)cc4,7.495099307059901,55.65891820550245,False,False,False
C[C@@H](COc1ccc(cc1)[C@@H]2Oc3ccc(O)c(F)c3[C@@H](C)[C@@H]2c4ccc(O)cc4)N5CCCC5,7.472225332204019,83.40838740604855,False,False,False
Oc1ccc2c(noc2c1)c3ccc(O)c(Cl)c3,7.470345804466237,57.43025463202668,False,False,False
Oc1ccc(cc1)c2ccc3c(F)c(O)ccc3c2,7.4635122341853855,68.09307716616257,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CCCN5CCCCC5)cc4,7.460661594272035,38.287384914978404,False,False,False
CC[C@@H](CN1CCCC1)Oc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,7.46044853703698,26.536774208731703,False,False,False
CC[C@H](CN1CCCC1)Oc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,7.46044853703698,26.536774208731703,False,False,False
Oc1ccc2nc(oc2c1)c3ccc(O)c(Cl)c3,7.457773212045223,59.05398604724638,False,False,False
Oc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCCC5)cc4)c6ccc(O)cc6C3=O,7.451949737826411,100.38870698122471,False,False,False
CC1CCCC(C)N1CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5cccc(O)c5,7.451254484746628,45.29301716492924,False,False,False
CN(C)CCOc1ccc(cc1)N2C(=O)c3cc(O)ccc3C4=C2c5ccc(O)cc5C4=O,7.443986651274548,108.72369301661169,False,False,False
CC1=C(c2ccc(O)cc2)C3(Cc4ccccc4C3)c5ccc(O)cc15,7.4417433811386555,90.44283343425232,False,False,False
Cc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,7.43840799891266,45.03852302108936,False,False,False
COc1ccc(cc1)C2Sc3cc(O)ccc3OC2c4ccc(OCCN5CCCCC5)cc4,7.4319575981709125,31.79543147473897,False,False,False
Oc1ccc2C3=C(N(C(=O)c2c1)c4ccc(OCCN5CCCC5)cc4)c6ccc(O)cc6C3=O,7.426853620725549,106.99861951706337,False,False,False
C[C@@H](CN1CCCC1)Oc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,7.420472818809054,26.048917305480636,False,False,False
C[C@H](CN1CCCC1)Oc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,7.420472818809054,26.048917305480636,False,False,False
CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5ccccc5,7.416728559260763,66.53719584487395,False,False,False
CN(C)c1cccc(c1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,7.414668318185428,63.40273229497188,False,False,False
Oc1ccc(c(Cl)c1)c2oc3ccc(O)cc3n2,7.403598442499272,63.80623157893544,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(CN5CCCCC5)cc4,7.395859581492837,36.54519571323259,False,False,False
Oc1ccc(cc1)c2oc3cc(O)c(Cl)cc3n2,7.392293393096575,61.26022028206647,False,False,False
Oc1ccc(cc1)c2oc3c(cc(O)cc3n2)C4CCCC4,7.389193973019474,61.793747571090236,False,False,False
Oc1ccc(cc1)c2oc3cc(Cl)c(O)cc3n2,7.361822699250315,63.137396318499654,False,False,False
Oc1ccc(cc1)C2=Cc3cc(O)ccc3C24C(=O)c5ccc(OCCN6CCCCC6)cc5C4=O,7.3616557274576,121.24922643482195,False,False,False
Oc1ccc2c(cccc2c1)c3oc4cc(O)c(F)cc4n3,7.344043027969815,76.76426674715341,False,False,False
Oc1ccc(cc1)C2=Nc3ccc(O)cc3OC2,7.334689653009208,88.30093613715019,False,False,False
Cc1cccc2c(C)cc(SCC(=O)NC(=O)NCc3occc3)nc12,7.330270640969697,122.78009616256067,False,False,False
Oc1ccc2C(=C(C(=O)Oc2c1)c3ccc(Cl)cc3)Cc4ccccc4,7.3188228051490505,92.35516576273852,False,False,False
Oc1ccc(cc1)[C@@H]2Sc3c(O)cc(O)cc3O[C@@H]2c4ccc(OCCN5CCCCC5)cc4,7.3116410609206435,65.73851445235225,False,False,False
Oc1ccc(cc1)C2=C(c3ccccc3)c4c(O)cc(O)cc4C2=O,7.304668117998837,93.34848935045943,False,False,False
COc1cc(O)cc2cc(oc12)c3ccc(O)cc3,7.284509931769914,36.37026437684062,False,False,False
CC(C)c1ccc(cc1)N2CCc3cc(O)ccc3C2(C)c4ccc(OCCN5CCCC5)cc4,7.282765534443452,40.25442074162194,False,False,False
CCCCOc1cc(ccc1O)c2oc3cc(O)ccc3n2,7.274590924562995,48.689047687154904,False,False,False
C[C@H]1[C@@H]([C@@H](Oc2ccc(O)c(F)c12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,7.247073194822843,78.04056250366337,False,False,False
Oc1ccc2C(C3CCCCC3)N(CCc2c1)c4ccccc4,7.207910226731108,42.84629793302451,False,False,False
CSCCC\C(=C(/c1ccc(O)cc1)\c2ccc(OCCN(C)C)cc2)\c3ccccc3,7.197872481671259,66.06167473578884,False,False,False
Oc1ccc2nc(cc(c3ccccc3)c2c1)c4ccc(O)c(F)c4,7.193399354193357,77.33532528440094,False,False,False
Oc1ccc2c(noc2c1)c3cccc4ccc(O)cc34,7.189505067454048,38.643252452161676,False,False,False
COc1ccc2c(c1)c(C)c(c3ccc(O)cc3)n2Cc4ccc(OCCN5CCCCC5)cc4,7.1812800190789625,44.55303939863725,False,False,False
CCC1Oc2cc(O)cc(O)c2N=C1c3ccc(O)cc3,7.178531171315872,115.39353169780925,False,False,False
Oc1ccc2cc(ccc2c1)c3oc4ccc(O)cc4n3,7.176820001356219,45.522523534891,False,False,False
CCCC[C@@]12CCC(=O)C(=C1c3ccc(O)cc3C2)C,7.161563365572183,47.817291038723695,False,False,False
CCCCC12CCC(=O)C(=C1c3ccc(O)cc3C2)C,7.161563365572183,47.817291038723695,False,False,False
Oc1cccc(c1)N2CCc3cc(O)ccc3C2c4ccc(cc4)N5CCN(CC5)C6CCCC6,7.1596765556368,90.38342339516515,False,False,False
Cc1c(c2ccc(O)cc2)n(Cc3ccc(OCCN4CCC(O)CC4)cc3)c5ccc(O)cc15,7.14859923613531,46.885581858906264,False,False,False
COc1ccc2C(=C(C(=O)Oc2c1)c3ccc(F)cc3)Nc4ccc(OCCN5CCCCC5)cc4,7.14240916565288,82.76056696951281,False,False,False
C[C@@H]1CCN(CCOc2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5)C1,7.14019330947828,93.04198367057072,False,False,False
C[C@H]1CCN(CCOc2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5)C1,7.14019330947828,93.04198367057072,False,False,False
CCCC12CCC(=O)C=C1c3ccc(O)cc3C2,7.133641728207628,76.08478572072299,False,False,False
Oc1ccc(c(O)c1)c2noc3ccccc23,7.120147778975038,44.026919855421625,False,False,False
CC(C)CC12CCC(=O)C(=C1c3ccc(O)cc3C2)C,7.111003199804898,75.75627792074862,False,False,False
CCCN1CCN(CC1)c2ccc(cc2)C(=O)c3c(sc4cc(O)ccc34)c5ccc(O)cc5,7.110274121867195,94.37575566705726,False,False,False
CCc1cc(OC)cc2C(=O)Oc3c(C)c(O)ccc3c12,7.085460885169381,49.69578162144103,False,False,False
Cc1cc(O)cc2S[C@H]([C@H](Oc12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5,7.076704134435915,26.673983559676156,False,False,False
Fc1ccc(cc1)C2=C(Nc3ccc(OCCN4CCCCC4)cc3)c5ccccc5OC2=O,7.062929098064037,82.17931970059021,False,False,False
CC(C)CN1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,7.053827475671745,68.7588971730012,False,False,False
CN1CCCN(CC1)c2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5ccc(O)cc5,7.048989863353757,72.47735204444638,False,False,False
OC(=O)c1cc(nc2ccccc12)c3occc3,7.047520378518108,95.98408828248776,False,False,False
CC(C)N1CCN(CC1)c2ccc(cc2)C3N(CCc4cc(O)ccc34)c5cccc(O)c5,7.046763215227561,67.33023487594822,False,False,False
Cc1ccc(N\C=C/2\C(=O)N(C(=O)c3ccccc23)c4ccc5OCOc5c4)cc1,7.036881301437391,104.12370519502099,False,False,False
CC1CCN(CCOc2ccc(cc2)[C@@H]3Oc4ccc(O)cc4S[C@@H]3c5cccc(O)c5)CC1,7.036481745171713,43.942933376855365,False,False,False
Oc1ccc2C(N(CCc2c1)c3ccccc3)c4cccs4,7.031174601832821,64.24838319440974,False,False,False
Oc1ccc2nc(oc2c1)c3ccc(O)c4ccccc34,7.024158502928359,41.05562641410224,False,False,False
Oc1ccc2nc(oc2c1)c3cccc4c(O)cccc34,7.022180147120131,40.65517909054716,False,False,False
Oc1ccc(cc1)[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(cc4)N5CCNCC5,7.021992150503296,68.66797969623896,False,False,False
C[C@@H](COc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4)N5CCCC5,7.01282373996097,82.81237806445588,False,False,False
C[C@H](COc1ccc(cc1)C(=O)c2c(sc3cc(O)ccc23)c4ccc(O)cc4)N5CCCC5,7.01282373996097,82.81237806445588,False,False,False
Oc1ccc2c(noc2c1)c3cccc4c(O)cccc34,7.012419523814664,38.08934405262188,False,False,False
Oc1ccc2[C@H]([C@H](SCc2c1)c3ccccc3)c4ccc(OCCN5CCCC5)cc4,7.009590359719163,33.10434626669851,False,False,False
Oc1ccc2c(noc2c1)c3ccccc3O,7.008273522033782,44.697220743991195,False,False,False
Oc1ccc2cc(cc(C=O)c2c1)c3ccc(O)c(F)c3,6.996774016515769,110.23018867797816,False,False,False
COc1cccc(c1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,6.973161252515655,46.541221932905074,False,False,False
CC(=O)Oc1ccc(cc1)\C(=C(\C)/c2ccccc2)\c3ccc(OCCN4CCCC4)cc3,6.96826598938323,65.00693628063993,False,False,False
CCC1Oc2c(C)c(O)ccc2c3c(C)cc(O)cc13,6.955155904799222,56.19868958809245,False,False,False
Oc1ccc2nc(oc2c1)c3ccc4cc(O)ccc4c3,6.950413662978509,44.80990087331489,False,False,False
CC\C(=C(/c1ccccc1)\c2ccc(OCCN(C)C)cc2)\c3ccc(O)cc3,6.942450452514166,36.76077531982489,False,False,False
Oc1ccc2c(cccc2c1)c3oc4ccc(O)cc4n3,6.932543633739358,45.618761129025934,False,False,False
COc1ccc(cc1)c2c(C)c3cc(O)ccc3n2Cc4ccc(OCCN5CCCCC5)cc4,6.919081501792198,41.871573648506796,False,False,False
CC1=CC[C@@]2(CO)COC([C@@H]1C2)c3ccc(O)cc3,6.912875524271117,111.19809511953738,False,False,False
Oc1ccc2C(=O)c3cc(O)ccc3C(=O)c2c1,6.906540694112913,110.141308831918,False,False,False
Oc1ccc2cc(ccc2c1)c3noc4ccc(O)cc34,6.895662201890832,42.94508249907078,False,False,False
Oc1ccc(C[C@H]2Sc3cc(O)ccc3O[C@H]2c4ccc(OCCN5CCCCC5)cc4)cc1,6.88491104658433,39.878241872155456,False,False,False
CCC1Oc2c(C)c(O)ccc2c3ccc(O)c(C)c13,6.882488666826506,55.881159834668715,False,False,False
Oc1ccc2c(noc2c1)c3ccc4cc(O)ccc4c3,6.853120105671793,41.904483284465826,False,False,False
CCc1cc(O)cc2C(=O)Oc3c(C)c(O)ccc3c12,6.844793494422733,57.634120247434765,False,False,False
CC1=C2c3ccc(O)cc3CC2(C)CCC1=O,6.839201600684871,59.28632128429287,False,False,False
COc1ccc2C(=O)C(=C(Br)c2c1)c3ccc(O)cc3,6.834425306747161,94.32350227748576,False,False,False
