descriptor,PLS1_x_loading,PLS2_x_loading,PLS3_x_loading,PLS4_x_loading,PLS5_x_loading,PLS6_x_loading,PLS7_x_loading,PLS8_x_loading,PLS9_x_loading,PLS10_x_loading,PLS11_x_loading,PLS12_x_loading,PLS13_x_loading,PLS14_x_loading,PLS15_x_loading,PLS16_x_loading,PLS17_x_loading,PLS18_x_loading,PLS19_x_loading,PLS20_x_loading
ETA_BetaP,-0.049255928295510155,-0.037897370393010825,0.027524712639839202,-0.12296286005724029,-0.11874311759359918,-0.12101364086073878,0.08657088318318888,0.03196820233707376,0.06572531629176062,-0.031825556727484924,-0.04347826360330128,0.016957286339573458,0.015151798912911716,0.030168461269039857,-0.0318750894650157,-0.017863807838732745,-0.01133507221814928,0.007508654129841951,0.032623527079001166,0.026831958816333493
ETA_Beta_s,0.10842875712567535,0.07237298801953473,0.005386856537561529,-0.04400863339558016,-0.04125557305335614,-0.020229786169051793,0.010303030423814051,-0.0022895845093693153,0.001462240837511015,-0.006346204384699477,-0.007596272980095165,0.011475388665696112,-0.027109413857026272,-0.0194282445581139,-0.00827395128653748,-0.012680334523877821,0.007784098800728461,0.0062789958172053545,0.010523383259770919,-0.025956249308717542
ETA_BetaP_s,-0.004602540311063488,0.039625833703179146,-0.05398261503490989,-0.07482369471760163,-0.09531023195250124,-0.039368878577802954,0.032397420370973005,0.0023858795947970853,0.051385493126052936,-0.05935930006266223,-0.08483797535493873,0.07853695231481929,-0.0995168606609598,-0.11631841419498101,0.11375148496000338,0.09050750679258632,-0.06265153243370183,0.027670589535267832,0.08491584814617383,-0.12045392902393169
ETA_Beta_ns,0.061714980664662196,0.0013475544843863517,-0.0009685461636177788,-0.13218932245123258,-0.1318270770712107,-0.09443066288264364,0.042826390230613645,0.038510331009283125,0.05610224238318763,-0.014104208081199632,-0.012279855932510493,0.004611508322354752,0.023835584446512292,0.049609441774420775,-0.07700715026256971,-0.04821430030163783,0.02115775088274978,0.010277766825673018,-0.011737345854449369,0.026183098873921815
ETA_BetaP_ns,-0.050421274019004356,-0.045588139259909295,0.03707707375218896,-0.11590317020110265,-0.10829668157875637,-0.11945937425663654,0.08479258573005119,0.03281931657356237,0.06015850729958116,-0.02370297873131519,-0.03179368107550649,0.005246745980997001,0.031396722820976435,0.04963447428707228,-0.05100209128297879,-0.032795074857120354,-0.0019089621943509127,0.0034415198453982354,0.020509558677273634,0.046820011032035994
ETA_dBeta,-0.04876686493988349,-0.0770487680362907,-0.006928545773429106,-0.09985878592715627,-0.10244241251389043,-0.08350041881689423,0.0366445434862319,0.04549250640315191,0.06106648669779836,-0.008863058548562612,-0.005468841773492162,-0.007305374583895126,0.056043567908217296,0.07649003187319396,-0.07701913887752887,-0.040081301603810106,0.015179590135739898,0.004662731331890533,-0.024530065398409094,0.05741356877611084
ETA_dBetaP,-0.050424394937870154,-0.05258408835558901,0.04624100696907214,-0.10565076447594518,-0.09466082693820836,-0.11492060199131844,0.08086036767775195,0.032919060723427325,0.052832336038939186,-0.014569610392018791,-0.018710367279787036,-0.007219784595651077,0.04774919651940613,0.06893753623262995,-0.06991509392606991,-0.047729256655964426,0.008069248825273026,-0.0009273438096903686,0.007247267664153279,0.0667424810765787
ETA_Beta_ns_d,0.031573704800314975,-0.04983825887361715,0.07220424112192546,-0.11106791230200473,-0.02722365027254826,-0.013270166235562693,-0.008766495977943916,-0.03614150928552915,-0.01537852939303236,0.006364750210504109,-0.03302221677176898,0.08053098371250442,-0.08125587947920496,0.05356462746656594,0.059327702347635985,0.10441827349262901,-0.04345903456101098,-0.06596193074619101,-0.01004878641972285,0.04229715602835505
ETA_BetaP_ns_d,-0.024243117041428435,-0.057364511120580004,0.10157660439295368,-0.09472234971628837,-0.0007626484979026499,-0.025128613571839178,0.00855708697656608,-0.0359794010141216,-0.021764051530574625,0.011601404386141545,-0.05011296166391868,0.07639228697269025,-0.06500742870374991,0.04360736796079621,0.06446674240367178,0.09712827252790457,-0.056367544614974854,-0.07258484914001469,-0.0019707404293752345,0.043506207731132084
ETA_Eta,0.09766540041721801,0.08893867011309446,0.039674367219163384,0.027622732170261118,0.039024026206829036,0.0017064049399762799,0.005828100955486196,-0.003443775454779834,-0.022266117007492838,0.007274737003019274,0.004540610522395468,-0.008348202346616101,-0.011984441386175448,-0.0031834893251728802,-0.008189791325572734,-0.007136268129551535,0.004114237100716337,-0.002279120577657176,0.015495498661472562,-0.012565524049789133
ETA_EtaP,0.07692671740939899,0.05321664996053662,-0.02524955188047004,0.11414147734661931,0.10120947612715298,0.07787203303021574,-0.062261430041855505,0.013271068234364398,-0.03416170375330012,0.026855386615154537,0.01649486166583479,0.002280241986020499,-0.012358200771422797,-0.0014315652630359482,0.010567417421995134,0.018851286728820922,-7.973231561399632e-05,0.0029909293058224718,0.001794145832917801,-0.02036701173361395
ETA_Eta_R,0.10059374985150321,0.08586203400728776,0.04605463777768911,-0.03040441001724236,-0.010924431121719164,-0.02171566538683783,0.010080453910308004,0.010706659536937375,-0.0021000095117908544,0.007218845055021294,0.003688909613182435,-0.006523266787530678,-0.006077703185754538,0.002781423887922956,-0.024057701071700348,-0.020844136099703196,0.01323346092176373,0.006501627654172649,0.0076676136533086955,-0.004381323277181873
ETA_Eta_F,0.08804030982499418,0.06838144739763882,0.04642188832773824,-0.09594099210265157,-0.06977808969427093,-0.046656855956146354,0.013625842614379564,0.02616120103583813,0.022703911339803054,0.005995187546142549,0.0020648927720799525,-0.0032645979986052824,0.0020621037617947345,0.009573349393649223,-0.03945837703337201,-0.03413855652814632,0.022179019429333015,0.01611437624727927,-0.0030577155418070622,0.006250131963843253
ETA_EtaP_F,0.01582963503090133,0.0062602129584287255,0.04625165749768164,-0.17073879901207184,-0.134017334358331,-0.05990690937809065,0.011792228008740285,0.055440796327721475,0.05162243547517742,0.022390278420286208,0.012701607372458028,0.021867690952909365,-0.0019439725604115166,0.01923046628081271,-0.04655891513828711,-0.04618672721202739,0.0222776720594508,0.03542033831506837,0.004601975786033448,0.043954595841643844
ETA_Eta_L,0.10720506589484816,0.07079404582417287,0.002510091694020024,0.04563274711526908,0.040523092079730844,0.021093589308330035,-0.00927335644092893,-0.023732342098126056,-0.03627916911092854,-0.004565496512893772,0.006173362323577033,-0.007874955943705042,-0.02642521116105241,-0.020089848132775475,0.002132401306403802,-0.007245410945927733,0.006103047191065457,-0.01368926307721516,-0.0030396656431208335,-0.017930029938956954
ETA_EtaP_L,0.04977692840334554,0.028990806010773102,-0.04717486686501221,0.14814288287533517,0.11759458752545777,0.08201460568967518,-0.05693835897637601,-0.029827627074025007,-0.0512919920421733,-0.008126203144237275,0.005858382016691366,-0.01528463925294863,-0.017696653193415294,-0.02952250974909652,0.0366153952754546,0.027409507536961832,-0.005179487562710752,-0.020573597096744056,-0.02555447420654491,-0.03347479168398658
ETA_Eta_R_L,0.11409328325323481,0.06513756660724042,0.007298528802486744,-0.03485537524722376,-0.03129628921499282,-0.018367991489730427,0.010439361069472528,-0.00724304161413642,-0.006248298911894135,-0.003327058148899232,0.006764754175997203,-0.0017637288818385115,-0.014673624807163534,-0.00531149740456446,-0.02382294794516484,-0.02757383445737345,0.020411232722587002,0.0025369066874783657,-0.0014975517843446714,-0.011604366870531482
ETA_Eta_F_L,0.07860367596566077,0.03198290763976395,0.010874154007766184,-0.12940535913418888,-0.11558664265437779,-0.06422213060828864,0.03284972682882392,0.017768876999367165,0.03658091762139478,-0.00035693188510223207,0.004906545545296444,0.00714498965000213,0.006882663478075888,0.01664231771542864,-0.04937742939539961,-0.044091291549678654,0.03164356000423318,0.02335892443128281,0.0011633273452583814,0.0014524975866953413
ETA_EtaP_F_L,-0.043435880226666716,-0.03265476449745134,0.036189906433182734,-0.14696592208290024,-0.12277665178932193,-0.09435441648899388,0.07333267855802633,0.015684667335251097,0.0532535272298524,-0.006730327008510518,-0.006299018356222551,0.011167988672743425,0.01688480803712414,0.02164363748059669,-0.030120276462640736,-0.03228430736944019,0.01146809826578011,0.023540970399207745,0.029513633543337723,0.026759703071521722
ETA_Eta_B,0.03653461640590322,0.09391776176179943,0.10292231657649213,-0.028202391665796835,0.01628071989819372,0.05256944112118727,-0.08260241101271838,0.09544500730272652,-0.008353401613943432,0.08575262206509895,0.01317301049556784,0.015361109134243836,0.011081766245147522,0.06579086651022065,-0.06241350461464348,-0.003756142572853717,-0.03161908979810217,-0.01399366142386303,0.006409482638936861,0.04086445177868905
ETA_EtaP_B,-0.03731611851466636,0.03700341609832097,0.08778161618667649,-0.013370608672425134,0.03877032497448813,0.10878843935889988,-0.14523943620114924,0.121763779135317,-0.017649078617736146,0.12773554336422757,0.007487120741854427,0.03779262191216883,0.0036074869428645304,0.06806726473801722,-0.060317855894186895,0.03649000037765024,-0.05069877808889107,-0.022766741142326827,-0.0340055715909031,0.05560058052668758
ETA_Eta_B_RC,0.07287123285784322,0.08402501773667038,0.062066816885349034,-0.030301851784763384,-0.004829888184162117,0.029303731162563133,-0.0802555032451374,0.12379923870965351,0.029312200175562117,0.04362637510703807,-0.00806088759693791,0.026290565569778834,-0.01293184796459443,0.04038863005085908,-0.021131759709166757,0.02317958565730375,-0.035611036652006225,-0.014128758982303832,0.024036258340176902,0.012022320423541961
ETA_EtaP_B_RC,-0.0440828600888734,0.019258945670922185,0.06627824561016783,0.007075696730766672,0.040249142774624706,0.07301904999626366,-0.1367759307226273,0.19071577384536298,0.045632995817199005,0.06542839186819864,-0.026971253203678023,0.046019045393932506,-0.015151166708761677,0.038229941045059085,0.011977967801379833,0.09195277142648131,-0.0702612439803379,-0.026439085879459624,-0.0006778352427476981,0.019796858191111304
FMF,-0.018734808479265428,-0.04044887615072165,-0.02875470914170096,-0.07192688136698884,-0.11013108983190698,-0.10207964770210957,0.05681138436472756,0.03672469580764123,0.08189838910916004,-0.16109959581593378,-0.11205158011372265,0.04283898223968713,-0.016063032195789487,-0.03457095063347017,0.08021467705263603,0.06610940274630175,-0.054366134347353795,-0.02793935854185147,0.051458722372470365,-0.0411922727161344
fragC,0.08395606852793906,0.08809058354163052,0.06526477920957087,0.010913856593323931,0.041306228792458474,-0.04202567638243738,0.05552241843630509,-0.02731207708822694,-0.02628327482224597,-0.0022678378443603767,0.001950971107701219,-0.037554237855963,-0.009372129617042499,-0.014528344896851675,-0.018795180218468086,-0.016338985064054904,0.008981872273377052,-0.015376023838026442,0.004070533909448933,-0.018201323695151785
nHBAcc,0.013648168486170897,0.13631416736743618,0.02160438272107524,-0.011890742232320511,-0.0299317306752067,-0.04088678134629567,0.01897239236570022,-0.017702828407678155,0.001938312033938475,-0.016632506463814357,-0.009587432832477307,-0.023637825595648924,0.021643036352251382,0.00391292873730473,-0.023051236422495385,-0.03943478602997896,-0.012122211474458158,-0.000864087013337714,-0.016483232501739643,0.011484139627406818
nHBAcc2,0.03519937134137777,0.11075286855480033,0.07876966008476391,-0.08690663104425567,-0.05136773423032745,0.009985315291488432,-0.019714331109617386,-0.01301120456470573,-0.005997478931062146,-0.01394552987356433,-0.02018893922195972,0.03288790990185633,-0.037747696674864356,-0.04487842329326244,0.020174540127156113,0.004142121319171432,-0.00997228842517551,-0.0050973534382445715,0.03430408429860127,-0.05039337825113019
nHBAcc3,0.04059588955917859,0.08925344861359552,0.07723672962226229,-0.10359122616355838,-0.0628096338615137,0.022380478870916785,-0.05110857398101002,0.003213195051808312,-0.004091602666392828,-0.006853236925698148,-0.013775430171719083,0.047172814011257135,-0.06579383187535581,-0.03795477877945933,0.02107187612296628,0.015902795591485913,-0.012849168482018732,0.01119435012293453,0.06202428335853342,-0.06487014133598633
nHBAcc_Lipinski,0.03656683295907876,0.11735821908763155,0.05181279648209161,-0.07747687619745558,-0.04041977554248854,-0.019343620176906183,0.0468768356792805,-0.030097277260495794,0.021089146035676475,-0.01940523549833809,-0.008548001414158702,0.022024755038755565,-0.010320169703097345,-0.044051407644312604,0.04143827276564822,0.02432072068611497,-0.04030725548031538,-0.0024431851369714633,0.01764725598057676,0.0012545003274183628
nHBDon,0.03174053870203282,0.07487222821302007,0.1566577581642632,-0.024145798196767564,0.041111280504656435,-0.03791206747874709,0.059126157788740336,-0.0077983136360519414,0.047067217438448744,-0.04391413730793303,0.006512589572775268,-0.052099179357563516,0.05275016982381495,-0.01571867299777254,0.019955795941024805,0.013392857029604256,-0.026352921813962465,-0.04412980309843022,-0.036484032418977096,0.009795595531594788
nHBDon_Lipinski,0.03029609180650646,0.0836859499781934,0.15243063470601032,-0.018371886951435348,0.039581298714018325,-0.03985441941368851,0.0676746781845528,-0.01168382149748284,0.041249168605570784,-0.037719562030937424,0.007269581667657547,-0.043262987027176125,0.0471066099042716,-0.0021382376420138642,0.017435513384219527,0.014655534758938306,-0.015293198693698773,-0.028878567090768085,-0.021473396164542465,0.0036649987523577174
HybRatio,0.04848643418936419,0.04458778605139726,-0.04953152852376147,0.13583835421557644,0.11063210866994588,0.08230763772779921,-0.05116738343835882,-0.034138170425043905,-0.05786610178656748,0.033605668379265284,0.027585757308745365,0.018991822856733113,-0.052770040080038834,-0.046210476821805214,0.027744857365250498,0.0008510437892830054,0.004513041186836188,-0.013541557417108063,-0.005245585231480078,-0.028803341855012026
Kier1,0.10252732778544191,0.08012922971184767,0.0361870139099037,-0.036801514980614396,-0.01959915184725895,-0.008766996905234697,0.00876823241616003,-0.019908756476216302,-0.030063431932489018,0.021492085450656666,0.02225858777303293,-0.0051800281625142925,-0.008012816876666624,0.01577157089732922,-0.04746889667415625,-0.041728005635807065,0.0270378294786437,-0.0014033959238215613,-0.010588152776461197,-0.00044614063856027864
Kier2,0.09544766401334333,0.07678667396797866,0.03924460538217736,-0.036755917441327654,-0.0185806289190355,-0.02086996693006303,0.03977018836838036,-0.06747700874655875,-0.058442592094165774,0.016348931095925473,0.034165666007629235,-0.02029234385740273,-0.007165609797059538,0.016982326765160514,-0.05757769783813641,-0.05985315871154133,0.0462437685773092,-0.003315244149591589,-0.026199578933779503,-0.00698716912383275
Kier3,0.07671767940275445,0.08787848801345503,0.06737769672106288,-0.0309820868613043,-0.011807838928363408,-0.02185331676030963,0.05135194190305326,-0.0769218104883857,-0.0716664055458301,0.0212429694478382,0.03918280965433307,-0.031727527213628384,-0.0022738658455717024,0.03358917053421715,-0.06705292087955714,-0.06252424791656877,0.04077567984312761,-0.010344227325948219,-0.01987167148258561,-0.0068344211104992
nAtomLC,0.042947293518902495,0.10135699692627188,0.07779868276620107,0.004813917466473825,0.01616663203757619,-0.003646077261159885,0.02318045800749657,-0.05694913218918956,-0.06419496751801272,0.04508942686287469,0.053137718844063694,-0.02421785707703147,0.026241088253423337,0.0164145676479719,-0.06448442926081611,-0.06836059400274097,0.039427436607899574,-0.02273774291293789,-0.04136632541780943,0.024205844793079783
nAtomP,-0.006515391872605808,-0.018807893814122418,0.003183922332241042,-0.1227182222164895,-0.0875894440652925,-0.060540277493934036,0.04811286070730548,0.0935452322544788,0.05720373751647773,0.0057159860752954254,-0.009377107466187634,-0.06589325686281503,0.03841379371567051,0.043973784932316407,0.011250738015577265,-0.007510156277234652,0.09787998604547796,0.03786594526659354,-0.11491694584309577,0.00940057986431539
nAtomLAC,0.05173206387572387,0.020941610545292467,0.002070923926547772,0.02663808215364162,0.02180350492731438,0.03832115402063072,-0.029704002634665445,-0.06961415961780856,-0.1043119269146229,0.052595330442202395,0.08990652477346758,-0.05100141260274777,0.030856086153801324,0.0013831102465442899,-0.06614935482141814,-0.11103507999379245,0.08764296948610742,-0.06960747019839211,-0.09787123415104493,0.013334519811946994
MLogP,0.12065820435213231,-0.012945611686376614,-0.03933702910794201,0.011582954438509327,0.03527895915149844,-0.005837517429408215,0.026042931691513112,0.014981449702399084,-0.0015847935784777147,0.020864024024500903,0.056745555779488276,-0.05689227333432048,-0.0035702105813526187,-0.00737597038474482,-0.04922361726384752,-0.07295832796632527,0.0628908187549613,0.013366162290360722,-0.004771448079194714,0.0055010472345993575
McGowan_Volume,0.11331068395689943,0.0687917292814051,0.010517503829659245,-0.008314598500540473,-0.003935250408580429,-0.008769156153408687,0.02004425564481402,-0.02738684351035849,-0.030910615954149165,0.01565014219668271,0.015029780086460836,-0.008827310882447398,-0.004726879502345261,0.017899724589536845,-0.03868108805332003,-0.03162914942347308,0.016790821858529374,-0.01088950856347215,-0.014167173491849674,0.0005166659096377875
MDEC-11,0.01432923132672319,0.06065399730561628,0.045702559930726645,0.02968539538823226,0.06922137717401039,0.055485385349675,0.05579621860368465,0.018712029725501938,-0.019590990695799344,0.18342527192458907,0.10357960231709006,0.02201363368345105,-0.006672242194078689,0.10301452035583428,-0.06381460182925174,-0.049263899292240815,0.002587483298170972,0.03857123290428409,0.08028685493916833,0.02079427489333298
MDEC-12,0.03299615561530794,0.0304224867723579,-0.01891559832960126,0.055069588288001604,0.0991108898692365,0.06459044232320978,0.015306292811473013,0.050533436011191465,-0.042821151125239834,0.18067179545398906,0.14563262250755082,0.002470590406641462,-0.01958920610543571,0.08680397670191348,-0.15008177562671346,-0.07223164888305866,0.0369277868937273,0.023099931103915155,0.043309807897137426,0.05341284774423697
MDEC-13,0.011605874021488972,0.052575218192471615,0.01687217554975666,0.02818205849403945,0.06874213370998082,0.07539826079798075,0.04430340786335242,0.0710219175935506,0.000543038591368567,0.20251473817225016,0.1323761351464106,0.00610575607619476,-0.029397524304593057,0.07305920805020569,-0.08437635156999682,0.00794895827601283,0.005414060624957418,0.0927898774842411,0.08252710911527573,0.04965183871387948
MDEC-14,0.006205657464062297,0.025318272181442458,-0.014015576929668911,0.07877665398202116,0.11695257212010442,0.04366474303853853,-0.07841379570684102,0.09401132455309913,0.05304168073839199,0.030441131716069256,0.060395491833225984,0.08867874262510245,0.032657942143288564,0.07053315878819552,-0.047901255417476925,-0.06269965804308314,-0.005015640794622522,-0.03967735793592086,0.0593646054880061,-0.006796786761047464
MDEC-22,0.08277806158459224,-0.02740778501902461,-0.03288047070394505,0.004999586324008639,-0.01825285594242806,0.016984475546320144,0.0009185649936587156,-0.0343106521411769,-0.00415502202010599,0.001196081414957477,-0.015903750247487723,0.009415847932667145,0.04270402588611417,0.013375874077486628,-0.012325896875957495,-0.06611063122398297,0.010919953554275524,0.010253493574556065,0.0702310127552025,0.0022631857627355713
MDEC-23,0.11057856682108098,-0.03283215728174428,-0.03893889035960877,-0.03422646968944614,-0.033937640008445624,0.0022120883908846715,-0.016904576933242578,0.05125256794802418,0.04612539515672303,-0.03554036336436492,-0.002059170205041965,-0.04032686820094937,0.02146420081656721,-0.03407835253315903,0.013527466701628828,-0.03492051780470612,0.05364285961150409,0.04636106996740187,0.01594909431474643,0.006641780872449732
MDEC-24,0.0077760963345928245,0.01562971961191858,-0.026555483004691804,0.1135377528985533,0.1080156012708159,0.016439935763628913,-0.1443360834558268,0.10460176393292708,0.06311670306655032,0.004030695157973765,0.018854849095563342,0.015052599314764636,0.025489029421768828,0.031484622924885595,-0.03913460101911328,-0.0782455947608035,0.004227161300070286,-0.031883088841802035,0.029601545052224624,-0.03402542335476664
MDEC-33,0.054581529158136154,-0.013178600361203696,-0.01033137157537349,-0.0705457521341566,-0.03637019235864889,0.02083153985973578,-0.015798223027941892,0.1253898394440915,0.10563048481955996,0.009589576443297066,-0.005159483424400689,-0.002719789214347715,-0.05608330462294021,-0.08915581488608282,0.12450470445676466,0.13796608613779626,0.020169342227505393,0.11943348240552681,0.029482034452101506,0.02738693497326083
MDEC-34,0.005099917788967831,0.023875606756876323,-0.021202496355176657,0.11769641232307049,0.08789251691320475,0.006670171417950674,-0.15707425445622977,0.12807416326661517,0.06653017481450137,0.029335151028738116,0.031046947969598317,-0.000608520769623095,0.00847963073796236,0.01661181934534683,-0.02103367049704902,-0.05997654587778922,0.005910055582258686,-0.01551148818689139,0.036462954275639815,-0.05162204805395835
MDEC-44,0.0026280830269007236,0.016579226662130474,-0.025207861302191912,0.05653269989284714,0.0952238386664347,0.045870714106724914,-0.08649664673331794,0.10424946309712543,0.04986377574982943,-0.09192319413508243,-0.03192676108381636,0.11714082620622801,-0.024280834521842407,0.02108772892274243,-0.044309063900370975,-0.07021384311046774,-0.04148033987793347,0.027343019903654144,-0.04184214695652187,0.02538599070560907
MDEO-11,0.004097003853252348,0.05856518274543569,0.06893688506269419,-0.08113604616482423,-0.0010300112920578425,0.06886095812631696,-0.04887408003591174,0.050085131320989296,0.03397884308039885,0.020715771899830905,0.015857268885612046,-0.03049055785506154,0.057355158085963774,0.007180565270861624,0.05966662552653215,0.021870912313167724,-0.06421461439641625,-0.05145082090595316,-0.09769912320481842,0.17613811472860647
MDEO-12,0.014230678036782171,0.01992210355459975,-0.020554704507410173,-0.1328118627969129,-0.018531752532934195,0.06637418133736438,-0.051653163257539735,0.01046911958751317,0.03631511754094256,0.02394934930614563,0.05388545919397909,0.04052319174379584,-0.07567222907380619,-0.06482849302074253,0.13343645299621062,0.09161337274198975,-0.08082150791812887,0.023367614257308586,0.05503529254890199,0.06413899105795337
MDEO-22,0.028657509033638125,0.015169191310699978,-0.04707756774216253,-0.07801253439413247,-0.025003647628452072,0.0623365509823266,-0.00025900065605643764,-0.02746719309872346,0.01581524569535161,0.0072575560421886,0.07335415101083562,0.13131130570447375,-0.07945817111649965,-0.08611333011320291,0.10837468540527417,0.06296043734146609,-0.0017544286376940076,0.12210429819951496,0.09147257652032216,-0.06003432693883807
MDEN-11,0.007048771477002927,0.07291745971842727,0.08052263525383675,0.02177868195832853,0.009906633905891297,0.012872265594150906,0.06975174210004248,-0.02190503291483624,0.021879779484666313,0.042327403269992694,0.03992860530912063,0.049682469779707514,0.001682240494900201,0.07938300451492845,0.009009200213796063,-0.007572634754897038,0.04472704963151488,0.06915210900883582,0.09030101560199925,0.0007956977282269957
MDEN-12,0.006773959157747771,0.07735212183578777,0.07591943720529776,0.019036113702599076,0.008681421258297569,0.008250371541743946,0.07714674042605395,-0.015831120540721267,0.010885250505415386,0.026803357248454753,0.05429489769310245,0.056022209537275776,0.012386887305088195,0.07505295016038567,0.00752749656729891,-0.012896736953016033,0.040989917160697026,0.06111332616942788,0.07565825964535863,0.008902280199501462
MDEN-13,-0.007842127571090353,0.023650006500526666,-0.029288450011962338,-0.013686291348663171,-0.012742179038748507,0.011140470983778617,0.037034183847847846,-0.0021091727463242566,-0.00800133044550705,-0.0903791451624581,-0.0028329592624785653,0.06436059703555225,-0.0039969406203291275,0.034577021232006386,-0.011336383441731187,-0.046765994383582615,0.003914808535116537,0.1469890152765553,-0.03086571076008861,-0.07495369641894543
MDEN-22,-0.021879716140647282,0.07056533922096846,-0.008734275475779955,0.06554594559610297,-0.047885029115993835,-0.06318926670437955,0.05400067397451509,-0.0009273256589964038,0.010085000616251843,0.013156174912721873,0.0776020791449396,-0.025018739212225524,-0.008887014583198882,0.04449723116832591,-0.005733176176059054,-0.04153641226459768,0.022644433791314873,0.034253283640028005,0.06457852671350373,0.025195995140269933
MDEN-23,-0.02146329086527312,0.03774970996215692,-0.05554098693158078,-0.021326310074118573,-0.040387818517405714,-0.04238897519288803,0.029473150893361846,0.01216720192528477,-0.03074040286909933,-0.05457572342992946,-0.01794206157529948,0.06966996680835143,0.04952996185340699,0.0010429137214928556,-0.03933756333019425,-0.02024425813232512,-0.0486547621923804,0.04295198610234917,-0.029773277856704312,-0.04568097527701318
MDEN-33,0.01816618926341753,0.018521474239883172,-0.049220013013549814,-0.004510223062378655,-0.031090966025525933,-0.005825598287025264,0.027189745071486776,-0.025748699426146077,-0.0179352295556017,0.027859027227084606,-0.10991769504750624,0.06050625767921615,0.056060185344796426,-0.07040115266230873,0.012011083869830755,-0.06284427396934536,-0.0008988192293620731,-0.09470617863027345,-0.06143068046637232,-0.08978627790181208
MLFER_A,0.03912734302824678,-0.005628916048483677,0.16717402281362453,-0.04974942799345076,0.03358882821954261,0.0006866172972991467,0.025294642886654208,0.04391031007234722,0.06992808601189177,-0.05221949401329336,0.010327398308624482,-0.032202849005082475,0.057958505675217126,-0.016527392235886295,0.027578970475383057,0.04401689485612921,-0.05954825624534067,-0.04713441386087674,-0.029750806907808493,0.02277946282490893
MLFER_BH,0.06922002821031262,0.0943861150361997,0.05302629614157126,-0.04065043717057534,-0.01684098142763069,-0.02158758943736536,0.08627561319304433,-0.061672519264997325,0.008058713052034903,-0.03421828646074341,-0.02277489679103763,0.03367022625051618,-0.010920687293965977,-0.030452732084683687,0.038550635477111926,0.02196536642348029,-0.029332422253939682,-0.003152202632121102,0.007782510062569582,-0.050695572307863666
MLFER_BO,0.07106434233628964,0.09445387975560877,0.05356660277792986,-0.04020735032104306,-0.017313715732071213,-0.016428885246573897,0.08039046928446082,-0.06118573087254648,0.009442751602642335,-0.03946062099244876,-0.02234264514159479,0.032837326406555484,-0.010583612003478711,-0.028543467224300786,0.043594269676781254,0.025382444083410404,-0.02810738320253061,-0.00707713056327245,0.00914245009313324,-0.0483130121905205
MLFER_S,0.058239289195498145,0.09178516770523594,0.034695927043726336,-0.08531941346752192,-0.06889839487645753,-0.04675592298115318,0.06582167963635537,-0.023422105767684522,0.028263041257445765,-0.04387665049412879,-0.0512658423591179,0.01875060706720087,0.016266396253501618,-0.02523725970695599,0.005317194000830821,0.016704734275924612,-0.01773407233005501,-0.012308305639401329,-0.011029710308206823,-0.014554147914197948
MLFER_E,0.07495821361865443,0.027461469336517635,0.012107479224371361,-0.07073277849678895,-0.09360424320358447,-0.11424694409279065,0.09897925384156321,0.005603903760356102,0.08203663279066528,-0.07054107786536809,-0.09564256838112084,0.0017062059241372963,0.05520339105141571,0.016092922947640812,-7.030778335872889e-06,0.03204281904579196,-0.03036340641016611,-0.033139189120592584,-0.04608899894232261,-0.035182564806043336
MLFER_L,0.10361990708067773,0.0748019271607136,0.01749326185085633,-0.03701179593982417,-0.03535048452467468,-0.042346284655418724,0.05096075990745404,-0.02026566036876485,0.007878207477567263,-0.014121697828983763,-0.019857540744134008,-0.006268424137097835,0.009036245223937665,4.6630608511812654e-05,-0.017547645810622462,-0.00372165210738719,-0.0033245278351279905,-0.01583388494409394,-0.03311434469211686,-0.014332415246886776
PetitjeanNumber,0.025700359762724046,0.008285579727011246,-0.009316031215824756,-0.0037522282307134434,-0.006957821743152252,-0.003781283808751921,0.009003116585825421,0.0016444877205222996,-0.024163546566543355,0.013678474099015923,-0.008394807284391622,0.029701096495591203,0.007879294754264061,0.027795181738281976,-0.02806473408915258,-0.000827477573992367,-0.06704901073210454,0.01144428459841884,-0.043966678334093026,-0.004922284587628655
nRing,0.09266497884591042,-0.011867920618561774,-0.08566576565646902,-0.008710227969166531,-0.049011338940324285,-0.04956059144600959,-0.004943876526190188,0.0809186491202278,0.09010817668004295,-0.09095063844882748,-0.04970955884060943,0.028434496529931585,-0.05670783188483039,-0.05303208781378429,0.09190840451697695,0.06472414176217978,-0.013731150407164104,-0.0021270952228153697,0.04349621556115327,-0.06456590644273362
n3Ring,0.004279911771861604,-0.0018013077315413692,-0.0012953637101540839,0.033586167280105834,-0.01200525006864914,-0.028017103507249796,-0.0343205042871669,-0.04674444354351967,0.01702222653996846,-0.10612016786700995,0.024219633481514104,-0.08496228570122359,-0.01753887008084226,-0.04224099598264447,-0.02582351451524916,0.014693374018467127,-0.07010673468630309,-0.0022571963899164793,0.06361586969174601,-0.025833125830240004
n4Ring,0.008778892367856981,-0.007563839482916939,0.0046968394891925705,0.004952078339664447,-0.013634781838770088,0.007341649492033682,-0.003923280501250471,-0.031529505206734,0.022443983010655276,-0.036434980574811454,0.015068004504344954,-0.02149181074590935,-0.01913038396576753,-0.025734930484331134,0.006474170544438884,0.024480413640645383,-0.03681610889074371,0.016809690645598365,0.022787707088635253,0.0044348469290193746
