descriptor,pandas_dtype,n_unique_values,unique_value_ratio,is_integer_like,is_binary_like,is_low_cardinality,is_continuous_like,min,max,mean,std,descriptor_numeric_type
n3Ring,int64,2,0.0010131712259371835,True,True,True,False,0.0,1.0,0.006585612968591692,0.08088413114090914,binary_like
n4Ring,int64,3,0.001519756838905775,True,False,True,False,0.0,2.0,0.009625126646403243,0.10269203868548468,integer_low_cardinality
n5Ring,int64,5,0.0025329280648429585,True,False,True,False,0.0,4.0,0.7537993920972644,0.7810919358428584,integer_low_cardinality
n6Ring,int64,7,0.0035460992907801418,True,False,True,False,0.0,6.0,3.1089159067882473,1.093775119564616,integer_low_cardinality
n7Ring,int64,3,0.001519756838905775,True,False,True,False,0.0,2.0,0.0547112462006079,0.24458801186337634,integer_low_cardinality
n8Ring,int64,2,0.0010131712259371835,True,True,True,False,0.0,1.0,0.002026342451874367,0.04496928271767369,binary_like
n9Ring,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
n10Ring,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
n11Ring,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
n12Ring,int64,2,0.0010131712259371835,True,True,True,False,0.0,1.0,0.0005065856129685917,0.022501755131218777,binary_like
nG12Ring,int64,2,0.0010131712259371835,True,True,True,False,0.0,1.0,0.0025329280648429585,0.05026442420103229,binary_like
nFRing,int64,11,0.005572441742654508,True,False,True,False,0.0,12.0,1.806484295845998,1.9590639630842628,integer_low_cardinality
nF4Ring,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
nF5Ring,int64,1,0.0005065856129685917,True,True,True,False,0.0,0.0,0.0,0.0,binary_like
nF6Ring,int64,4,0.002026342451874367,True,False,True,False,0.0,4.0,0.05116514690982776,0.3614057884877261,integer_low_cardinality
nF7Ring,int64,3,0.001519756838905775,True,False,True,False,0.0,2.0,0.004052684903748734,0.07105935459006567,integer_low_cardinality
nF8Ring,int64,3,0.001519756838905775,True,False,True,False,0.0,3.0,0.04305977710233029,0.2841114403007669,integer_low_cardinality
nF9Ring,int64,5,0.0025329280648429585,True,False,True,False,0.0,4.0,0.5405268490374874,0.7823592810330335,integer_low_cardinality
nF10Ring,int64,4,0.002026342451874367,True,False,True,False,0.0,3.0,0.6048632218844985,0.68260827661692,integer_low_cardinality
nF11Ring,int64,3,0.001519756838905775,True,False,True,False,0.0,2.0,0.06940222897669707,0.3453936968017423,integer_low_cardinality
nF12Ring,int64,4,0.002026342451874367,True,False,True,False,0.0,3.0,0.04812563323201621,0.24903874452186156,integer_low_cardinality
nFG12Ring,int64,6,0.00303951367781155,True,False,True,False,0.0,6.0,0.4452887537993921,0.9705885536787021,integer_low_cardinality
nTRing,int64,17,0.008611955420466059,True,False,True,False,0.0,17.0,5.745187436676798,2.5906883838573735,integer_low_cardinality
nT4Ring,int64,3,0.001519756838905775,True,False,True,False,0.0,2.0,0.009625126646403243,0.10269203868548468,integer_low_cardinality
nT5Ring,int64,5,0.0025329280648429585,True,False,True,False,0.0,4.0,0.7537993920972644,0.7810919358428584,integer_low_cardinality
nT6Ring,int64,8,0.004052684903748734,True,False,True,False,0.0,7.0,3.160081053698075,1.1382220059676522,integer_low_cardinality
nT7Ring,int64,3,0.001519756838905775,True,False,True,False,0.0,2.0,0.05876393110435663,0.2538292192379621,integer_low_cardinality
nT8Ring,int64,3,0.001519756838905775,True,False,True,False,0.0,3.0,0.04508611955420466,0.28734480887828456,integer_low_cardinality
nT9Ring,int64,5,0.0025329280648429585,True,False,True,False,0.0,4.0,0.5405268490374874,0.7823592810330335,integer_low_cardinality
nT10Ring,int64,4,0.002026342451874367,True,False,True,False,0.0,3.0,0.6048632218844985,0.68260827661692,integer_low_cardinality
nT11Ring,int64,3,0.001519756838905775,True,False,True,False,0.0,2.0,0.06940222897669707,0.3453936968017423,integer_low_cardinality
nT12Ring,int64,4,0.002026342451874367,True,False,True,False,0.0,3.0,0.0486322188449848,0.24995572758028578,integer_low_cardinality
nTG12Ring,int64,6,0.00303951367781155,True,False,True,False,0.0,6.0,0.44782168186423504,0.9707280175772255,integer_low_cardinality
nRotB,int64,31,0.015704154002026342,True,False,False,False,0.0,101.0,5.109422492401216,4.538162214211043,integer_count_like
LipinskiFailures,int64,5,0.0025329280648429585,True,False,True,False,0.0,4.0,0.146403242147923,0.4616440506418751,integer_low_cardinality
TopoPSA,float64,630,0.3191489361702128,False,False,False,True,12.47,1207.81999999999,73.97666666666665,44.57442873435652,continuous_float_like
VABC,float64,1414,0.7163120567375887,False,False,False,True,182.547112138917,2284.17124753704,352.2599219577638,113.34320660559361,continuous_float_like
VAdjMat,float64,42,0.02127659574468085,False,False,False,True,4.8073549220576,8.34872815423107,5.761984253084694,0.378943904772579,continuous_float_like
MW,float64,1319,0.6681864235055724,False,False,False,True,194.094294308,2349.39234415996,391.05669650543064,111.56783297551326,continuous_float_like
WTPT-1,float64,1491,0.7553191489361702,False,False,False,True,27.1705524635096,318.076844617173,57.770682021375364,16.519786322244194,continuous_float_like
WTPT-2,float64,1470,0.7446808510638298,False,False,False,True,1.92707559932474,2.14195797921369,2.053492529801998,0.0315074701100479,continuous_float_like
WTPT-3,float64,1687,0.8546099290780141,False,False,False,True,2.47446800584747,182.633518335145,15.656436571621004,7.779971278257382,continuous_float_like
WTPT-4,float64,1581,0.8009118541033434,False,False,False,True,0.0,50.7947290311316,8.735563869497517,4.375231471287976,continuous_float_like
WTPT-5,float64,1218,0.6170212765957447,False,False,False,True,0.0,125.7376884388,4.821317538149899,5.593669568420485,continuous_float_like
WPATH,int64,1236,0.6261398176291794,True,False,False,False,349.0,301690.0,2709.616514690983,7192.703031830539,integer_count_like
WPOL,int64,73,0.036980749746707196,True,False,False,False,14.0,230.0,46.28166160081054,13.284384494707172,integer_count_like
XLogP,float64,1501,0.7603850050658562,False,False,False,True,-3.59200000000001,14.283,2.965087132725429,1.6148541392617366,continuous_float_like
Zagreb,int64,98,0.04964539007092199,True,False,False,False,62.0,748.0,150.7163120567376,41.43494513321314,integer_count_like
